j1, j2, j3, j4, j5, j6, j7,
-2.48953,-1.09189,1.60311,-0.885012,-0.671974,-0.513058,-1.93322,
0.456694,0.047704,-1.3598,1.95677,-0.800062,0.462436,-1.42036,
-0.775214,0.095719,0.991135,-1.01412,0.460482,1.75255,1.44201,
0.646721,-1.2357,-1.93357,0.279007,1.46726,0.429667,-2.92136,
-1.51592,-1.77281,1.6615,0.320821,-2.40277,-1.19319,3.04423,
-1.88857,-1.14373,-1.37781,0.658834,-1.66055,-1.98527,3.02044,
-1.97406,-1.6365,2.15913,-0.107477,2.62276,-0.88788,-1.6465,
0.0263971,-0.459952,2.7259,-0.66987,2.4992,-1.64016,2.81693,
0.758003,0.867354,0.431506,1.47535,2.25617,-1.36756,-1.87833,
1.26861,-0.150895,-2.37826,1.78687,-1.88638,0.645794,2.40834,
-2.13298,-1.45739,2.17091,2.0773,-2.63487,1.84064,-0.0642655,
-0.281511,0.395637,1.44703,-0.50994,-0.568269,0.402401,0.212231,
-2.77768,-0.870725,0.125134,-1.25931,-0.995127,1.86316,2.10356,
-0.621823,-1.31043,1.84536,-1.05272,-2.56405,0.66038,1.65564,
-2.91752,-0.950017,2.08986,1.94363,-2.30816,0.386275,-2.81058,
-2.35887,-0.667718,-2.62549,-0.390723,0.162722,1.35475,0.187103,
-0.915951,0.181032,0.642244,1.15585,-0.112813,-0.0938534,0.393506,
-0.311919,-0.222196,2.26943,1.00464,-0.541877,-0.348738,-0.891688,
0.32244,1.13057,1.2163,0.700084,-0.219735,-1.44544,1.34163,
1.93131,1.34301,-0.60858,1.9988,-0.285371,1.97216,0.535668,
-2.3695,-0.359432,2.40843,-0.124648,-1.9079,-0.552206,-0.898094,
0.0856232,-1.22738,-2.90691,0.889914,-2.13433,-0.0544185,-2.67547,
1.01031,1.50971,-1.60612,2.04316,2.25015,-1.31139,0.84434,
-0.102212,-0.644195,-2.15829,0.594282,-2.14181,1.74508,-0.861087,
1.14989,0.00510632,2.18025,-0.508747,-2.47625,-0.666028,2.56874,
1.95977,0.565168,-0.646738,0.974522,0.957626,0.0332461,0.976075,
2.74105,-0.0841488,-0.837077,-1.21195,1.29539,1.38421,-0.7271,
-1.50169,-1.00722,-0.360155,0.415639,-1.52557,-1.10807,-1.49956,
-1.27089,-1.94666,1.33465,-0.588342,-0.997831,1.67477,-1.78626,
2.30408,1.52003,1.09679,1.90063,0.665677,1.38488,-1.13599,
0.439199,-1.70165,0.911581,-0.605987,-1.01551,2.01438,-0.290852,
0.711237,0.593155,2.79883,-0.299627,-2.11412,-1.96493,1.0662,
1.15663,-0.158446,-2.94414,-0.427035,-1.17547,0.629376,2.72539,
-0.113063,-1.1141,2.64145,-1.04287,-2.48827,0.878521,-2.30003,
2.46764,1.46696,-1.1861,0.403152,-0.759953,-0.761321,-0.0401413,
-1.29754,-2.05213,1.14417,-1.04021,-2.84468,0.243303,-1.22937,
-2.57701,-1.40293,2.90593,-0.631806,-1.33268,-0.517933,1.73948,
-1.50757,-1.21402,1.6338,-1.18363,-2.81743,1.51627,1.77536,
0.856224,1.70442,2.07813,0.751388,-1.02945,-1.41305,1.07007,
2.64505,0.0688875,-0.835901,0.037223,-1.25909,0.281194,-1.36268,
1.52159,0.665365,0.229209,0.480643,-2.09064,0.756487,0.801838,
-2.42846,-2.03249,0.718573,-1.45075,2.53129,0.871309,-2.73814,
1.34166,0.426863,2.8084,0.0877,0.874442,0.354545,-2.57766,
-2.60346,-1.51759,0.40031,-0.491784,-0.946702,-1.43851,-1.56471,
1.78321,1.26191,0.652887,-0.03471,-1.03723,0.0581493,0.441583,
0.930477,1.36658,1.96278,0.185866,-1.73629,0.619148,-2.38626,
-2.68991,0.0867225,0.0768782,-1.50442,-2.89075,-0.910108,0.23428,
2.0135,0.474858,0.615408,0.788516,-1.17168,1.30146,-0.726692,
-1.4063,-0.953852,-2.80927,0.526758,-0.904103,-0.260526,2.48655,
2.36995,1.67355,2.28528,0.507725,-0.164503,1.2257,-0.69373,
-1.03671,-0.205759,1.07278,1.80433,-2.45708,0.748028,0.501221,
0.36836,-1.60385,0.613627,-0.735377,2.83171,1.20543,1.10999,
0.409696,0.742043,1.22588,-1.35625,-0.383866,-1.94188,-2.53345,
1.57403,0.144973,-2.48369,1.15559,1.71246,1.8106,2.9829,
1.77455,1.35661,2.88379,-1.59248,-1.77088,-0.450027,-0.0897197,
1.93097,2.02714,-0.101068,1.08198,0.36388,1.03732,-0.489824,
0.272035,0.451958,-0.449597,-1.05302,-2.44976,-2.06257,-2.35902,
-0.232829,0.775215,-1.30285,0.237564,-0.136591,0.431539,1.81779,
0.670235,1.34002,0.672522,-1.42173,2.72864,1.5381,0.115049,
2.09369,0.24091,0.0645094,-1.71908,-0.594329,1.85282,-2.81455,
0.375959,0.611858,0.35331,0.978351,1.86086,1.00092,-0.193853,
0.751575,0.0994001,-0.122497,0.149641,-1.91566,-0.577404,-1.212,
1.88705,-0.0598609,2.60526,0.931864,-0.0611492,2.02447,2.39643,
-1.16673,-1.0312,-0.437998,1.02635,-2.48568,-1.5579,-2.77723,
0.836437,0.548286,0.296349,-1.87183,0.742466,0.0585242,-2.24208,
0.69618,1.75598,1.86316,1.25484,1.50191,0.171198,-1.80232,
0.377656,-0.151503,1.89979,-1.555,-1.03288,-0.960062,-2.79223,
1.39418,1.06727,0.511391,1.35578,0.424242,-1.01741,-1.31377,
-1.02886,-0.418658,2.6894,-0.115908,0.0556281,-0.942558,-1.10137,
1.63338,0.678601,-1.00561,1.41005,1.69319,-0.454285,-0.894179,
0.912234,-1.01375,-2.36552,1.97948,-1.10053,0.530822,-1.73683,
-1.14973,-0.212461,0.511311,0.26689,1.80593,-0.577877,1.6931,
2.07693,1.22732,0.711625,1.4911,1.97129,-0.235079,1.8547,
-0.114337,0.732056,-1.06956,0.584983,-1.13406,-0.698086,-0.662027,
0.799298,1.04891,1.37055,0.524318,-1.90005,1.1222,-1.04435,
0.892561,0.397057,2.18228,-0.0806371,-2.04959,-1.95916,-2.18581,
1.71454,0.336621,-0.313855,-0.474423,-2.51931,-1.03345,2.65659,
0.784875,1.71819,-0.217699,1.01962,-0.312489,1.20218,-1.35256,
-0.349951,-1.35234,-1.92711,0.621251,-0.169847,-1.66267,2.47877,
-1.47858,-1.39988,1.72164,-1.38474,-2.45114,1.8267,2.63271,
1.05067,1.18464,-0.618781,-1.01634,-2.3215,1.97167,2.99609,
-2.56991,0.719108,2.61578,1.52766,-1.88207,1.28116,-2.61778,
0.395251,0.118812,0.553243,0.801155,-2.44118,-1.35161,1.90359,
2.6282,0.384931,1.83127,0.158114,-1.37422,1.08807,1.78735,
0.712094,0.0523128,-0.970045,0.733129,-1.21251,0.174118,-2.9216,
-1.55893,-0.647652,0.261574,-0.66299,2.52942,-0.545844,-0.0321766,
-0.561363,0.12988,0.819405,0.691991,-1.04831,0.484815,0.371599,
0.206646,1.34801,-0.322171,-0.0550438,-2.71139,-1.08366,2.47978,
-2.15536,-0.708908,-2.75384,-0.467026,-0.616959,-0.113937,1.82592,
-0.898471,-0.409493,2.56502,-0.878632,0.317098,1.3205,-0.0285152,
-1.63209,-1.64502,-1.90984,0.615078,0.916791,0.185838,-0.786436,
-2.53149,0.897959,-2.1324,-0.172986,-1.79156,0.705129,0.891154,
-2.27972,-1.54803,0.532836,0.556164,-1.21281,-1.44409,1.92456,
-2.26832,-0.0856481,0.473722,-1.0505,-1.52179,0.708293,-0.402188,
-0.341426,0.14416,0.43397,1.26391,-1.02329,-0.964756,-0.914963,
-0.629359,-0.489618,2.05596,-1.08696,1.59512,0.178772,-2.92492,
0.36443,-0.897191,2.5655,0.212542,2.44898,-2.05082,1.76246,
-2.31937,0.0122364,-0.888484,0.111554,-2.21669,0.690461,-2.86139,
-2.45233,-1.07368,-1.24415,0.744539,-2.5342,0.0750598,-1.0815,
-2.19558,0.032289,2.38913,-0.0672511,2.61526,-2.0037,2.86205,
-2.88083,-0.461126,1.32771,-0.737052,-1.14599,-0.0910514,0.109017,
-2.01194,-0.113838,-1.63681,-1.91779,-1.24295,0.38375,1.83466,
-2.93068,1.0922,-0.783989,-0.330217,1.00082,-1.22441,2.03155,
-2.7217,-1.76733,0.434042,-1.93845,-0.0986154,1.43513,-2.90125,
-1.0823,-1.48065,0.410914,0.649715,-2.82133,0.840146,-2.38424,
-2.74342,0.166611,1.3224,-0.312419,1.49532,1.25575,0.550346,
0.783346,-0.0670089,0.523788,0.29794,-0.864414,-0.588139,2.72548,
0.656133,-0.711987,-2.42412,0.272323,-1.46024,0.634148,0.0889729,
0.543019,1.70151,-1.81564,0.526701,-0.418797,1.16221,1.0657,
-0.265188,-1.49855,-0.569643,-2.01806,0.0118509,1.0192,2.59507,
-2.51584,0.634214,-0.410374,0.929404,-2.7983,1.71889,0.108678,
2.95856,0.418905,-1.67176,1.90563,-0.622737,2.08281,1.88124,
0.151381,0.318335,-1.03132,0.840319,1.48267,-0.764121,-0.359535,
2.2957,1.47075,-2.21707,-0.370795,-1.50312,0.4824,-1.04344,
-1.39388,-0.653152,-0.500096,-2.0351,-1.34537,-0.0957678,1.12474,
-0.819025,-0.763375,0.21396,0.942445,-2.88051,-1.48057,-1.0709,
-1.51939,0.161342,-1.16808,0.17682,1.07733,-0.63773,-0.188128,
2.90072,1.53084,2.49947,-1.02735,0.665201,-1.63242,0.911342,
-2.72773,-0.359258,-1.71621,0.696285,-0.667938,1.71296,-2.37604,
-2.20185,-1.29522,-1.10978,1.04708,1.48279,-1.84502,-0.456207,
2.24974,0.653693,-0.848391,-0.627651,-2.82627,-0.540571,-1.33675,
1.30369,1.37258,1.61817,-0.269577,-0.789953,-1.73755,-2.50168,
-0.121433,0.659296,0.656913,0.624019,-0.445758,-0.655247,-0.0933908,
-2.23537,-1.06839,-2.48455,1.10371,0.916981,1.60913,0.102315,
0.351995,-1.41853,1.3261,0.496087,2.38412,-1.42013,2.67241,
0.855006,0.648267,2.3675,1.10137,2.74226,-0.0158406,1.41369,
-0.18933,0.157871,-1.64906,1.37893,0.380002,-0.918739,-2.20676,
-0.0929612,0.605605,1.10674,0.664769,1.64552,0.564829,0.69838,
-0.563003,-0.348397,1.54565,1.78381,-2.61384,-0.921607,-0.219526,
-2.75041,-0.44785,-0.222933,-1.72172,-2.75413,0.543316,-2.69855,
-0.909474,-1.74635,-0.905213,0.171768,1.92901,-0.826983,1.43628,
-0.612526,0.160556,-0.341864,0.565951,2.05229,-0.0331221,1.9086,
-1.48141,-1.53049,2.6763,1.40123,1.07814,-0.277231,1.05517,
-0.502251,-0.90422,-1.95685,-1.44873,-1.59059,-1.10873,1.55807,
2.76637,1.52318,-0.655496,0.350824,2.94887,0.684372,1.93717,
0.872195,0.928931,2.06987,-0.00624017,-0.966571,1.0862,-0.332833,
-0.505559,-0.613877,-0.9044,-1.62154,-0.714836,-1.54819,-0.766153,
-1.12822,-1.75568,-1.28362,-0.665169,-0.0925913,1.63895,0.0398957,
0.11566,-2.05213,2.56827,1.40375,-2.5466,-1.64656,-1.3916,
0.261023,-0.808878,-1.43969,0.067164,0.240373,0.453345,0.407847,
-2.54193,1.61665,-0.911182,-1.14164,-1.30911,-1.58258,0.646771,
-0.300483,-0.836725,1.73834,1.318,1.41473,-0.89303,-0.121666,
-0.999821,-1.80849,-1.46674,0.426967,2.91095,-0.437504,2.13557,
0.429876,0.0505115,1.06621,0.705464,2.43949,0.502069,-0.494352,
-0.667788,0.109762,0.98845,-0.296995,-1.58186,0.886271,-0.526169,
-0.314155,0.0856632,-1.43719,-0.645413,-1.7671,0.61394,-2.20708,
0.928293,-0.101719,2.33066,-1.32226,-2.391,0.147298,1.76245,
1.72181,0.115231,-1.99331,-0.223647,2.27578,0.463678,-1.96608,
-2.92278,-0.141441,1.47337,0.750251,-0.893099,-1.27035,-1.02023,
-0.252714,0.25101,1.06138,-0.43556,1.60482,-1.80534,1.91512,
1.1505,-0.103284,0.0225584,-1.40285,1.73973,-1.39149,1.56554,
-2.00014,-1.95841,0.767328,-1.04358,0.0257866,-1.16591,-1.6984,
-1.8692,0.335886,1.27902,2.01077,2.7572,-1.97366,2.70279,
-0.542892,-1.25139,2.29412,0.493602,-1.72639,-0.981755,2.9266,
0.744283,-1.40504,-2.56697,1.81728,0.75325,0.113627,-0.634727,
-2.42792,-0.823927,2.53857,-1.14804,-1.97382,0.941396,-1.34904,
0.333235,-0.61047,-2.68257,-1.49166,-0.757461,-0.971629,-1.65944,
-0.744312,0.122567,1.616,-0.810011,-0.696297,0.121932,0.888943,
-0.247651,0.189802,0.0973444,0.609546,0.901168,-1.18029,-1.19339,
0.586322,-0.795962,1.82543,0.0119664,1.31574,-0.247111,0.55216,
-1.8538,0.14781,1.98527,0.38819,0.249637,-1.85478,-0.545922,
0.262997,-0.846612,-2.55972,-1.42589,-0.634881,0.951994,0.398576,
-1.0469,0.10562,0.00630787,1.25234,-0.32332,0.278174,-0.944271,
-1.72129,-0.921429,-2.83541,-1.43349,-2.43818,-1.73051,-2.25783,
-2.53539,-0.184589,2.43082,0.0707406,2.71492,0.482808,-0.724343,
-1.58243,-1.11307,-1.32826,-1.33467,-0.199924,0.439574,0.8561,
1.0859,-0.467973,2.51774,0.564912,0.391781,-1.45054,-1.87116,
-0.392454,0.0733981,-2.84853,-0.411336,-0.797377,-0.755902,-0.856515,
-1.91899,-1.21913,-2.38264,-0.616738,1.45627,-0.246683,0.603841,
1.73403,1.52314,1.48234,-0.934408,-2.20682,-0.298199,-1.30451,
1.99881,0.515114,1.14589,-1.81615,2.67783,1.41161,-0.554763,
-1.81853,-1.00816,0.206614,2.07208,2.56562,1.39116,-0.948975,
1.16542,1.49649,0.526406,1.68884,2.07621,0.533214,-0.744693,
0.524038,-0.977199,2.02235,-0.0413785,1.89779,-0.0150385,1.61972,
-0.206137,-0.860675,-0.925058,0.291182,2.04354,-0.619741,-2.74928,
-2.25969,-1.41153,2.88521,0.83033,1.1479,1.23136,0.487823,
2.25635,0.599544,-2.82455,-1.11337,0.662426,1.23532,2.80879,
1.56083,0.00540328,-0.642835,1.1571,-1.28734,-0.634875,-0.719875,
-0.138093,-0.626244,2.44521,0.441856,1.62469,-1.135,-2.34836,
2.0094,0.725621,-1.48047,1.97163,0.136483,1.47312,1.52853,
0.00372671,0.233714,-0.606152,-0.386738,0.259995,0.41582,0.137576,
-0.843377,0.0879046,2.17521,0.249213,0.342532,-0.340349,1.69299,
1.51044,1.58897,1.24933,-1.9026,-2.62054,0.246902,1.62556,
2.79531,0.864709,-0.266046,-2.01147,-1.17594,-1.72393,2.29197,
1.96338,-0.165153,0.902216,-1.17016,2.43408,-0.702352,2.67292,
-2.41588,-0.147437,0.508959,0.415359,-1.28907,-1.37935,2.49698,
0.675241,0.408084,-1.3109,1.26234,-2.24786,-1.12508,0.275132,
-2.13905,0.256179,2.18653,0.946745,2.3354,2.08899,-1.14922,
1.27567,1.13693,2.09883,-2.08705,-1.54314,-0.6172,0.393133,
1.63547,1.78038,-1.45859,1.47403,-2.50851,0.217593,0.874778,
-2.55451,-1.82735,-1.00668,-1.36461,0.740825,-0.869525,3.05219,
0.0618977,-1.34018,-1.96294,0.795559,0.510925,-1.62141,0.121493,
1.78427,0.636835,-0.763095,1.31968,1.5918,1.48241,1.68191,
1.67959,1.2174,0.661311,1.33247,2.41761,0.571437,0.07552,
0.329429,-0.381103,-0.580227,-0.758792,1.49072,-1.23661,-3.04686,
-1.36116,-1.16965,2.55892,0.621808,0.37508,-1.51202,0.359404,
-2.08704,-1.82239,-0.657378,-1.17332,-0.159697,1.63516,2.77241,
0.15768,0.677594,1.07028,0.136007,2.21332,-0.352984,0.937115,
-2.9375,0.135821,-0.567607,0.442167,2.68606,2.01354,-1.72076,
-1.19244,-0.047707,-0.117046,1.5086,0.350658,1.41841,-1.88956,
0.322654,0.286571,-2.02772,0.163325,-1.52909,1.60733,-0.0151777,
2.75166,0.661162,-2.81519,-2.02631,-1.35892,1.14694,2.89136,
-1.4896,-0.429621,-1.92068,-0.419434,1.63743,-0.336745,-0.056432,
-1.45293,-1.3054,-2.17973,-2.04418,0.55117,0.222133,-1.67239,
-0.626012,-1.52638,-0.314918,0.158208,2.5589,0.0466166,-1.28835,
1.26419,0.412776,1.75919,-0.107628,-0.910904,0.470434,-1.50242,
1.06096,0.824371,-2.58127,1.50332,-0.0286586,0.0216166,1.95679,
1.15452,0.522923,0.543894,-0.421647,-2.35271,-1.20222,0.883473,
0.297578,1.19005,0.218122,0.0535776,2.19426,1.52233,-0.99177,
-1.62795,-0.250949,2.47238,1.10139,-2.76112,-0.728107,2.31307,
1.80813,1.61198,-0.571381,-0.880447,1.02041,-1.38712,-0.527914,
-2.12989,-0.186026,-0.0391448,0.853015,-2.88112,0.836114,-0.857713,
0.351324,-0.736147,2.23961,-0.467523,-2.5694,-0.831188,1.35775,
-1.45714,-1.31432,-2.36792,1.76372,-1.95383,-1.61439,-0.721711,
2.55484,-0.0249318,2.92468,0.370853,-1.24048,0.824923,-1.79723,
1.36828,0.103345,1.18961,0.657711,-1.53923,0.711965,-1.10379,
2.25298,1.52278,0.93792,-0.741861,-1.57638,-1.11986,-2.98354,
2.1104,0.653119,2.29336,1.74545,-2.27302,-0.19391,0.888241,
2.33049,1.47807,0.00556944,-0.891405,-1.00424,-1.08361,0.798224,
1.551,1.49747,2.42204,0.84849,-0.251034,-0.401703,0.183171,
1.06893,1.46413,2.20129,-1.36072,-0.885244,0.233505,-2.69966,
0.821645,1.00031,-0.641188,0.751727,-1.34573,-1.24221,1.46685,
0.600816,-0.925558,2.51493,-1.50386,2.94108,1.27509,-0.577139,
-2.02997,0.230439,-0.299395,-0.161114,1.46938,-0.424052,1.72044,
-2.25117,-0.304968,0.377817,-1.22972,0.634444,-1.72112,1.33807,
0.88372,0.83026,1.12226,1.61483,0.0185051,0.895979,-0.403412,
-0.85794,-0.209104,-1.02255,0.50617,1.48672,0.395525,-1.48825,
2.2386,0.845981,2.96179,0.0790073,1.90568,-1.17468,0.362316,
-0.5848,-1.03139,1.76265,0.184747,2.41948,0.00402039,-0.154379,
-2.60424,0.659839,-0.529582,-1.93669,0.964507,1.07165,-2.38091,
-0.0513703,-0.392616,-2.90788,0.55251,2.12283,1.83264,0.362119,
-2.46735,-0.0907763,0.841205,1.2136,1.18339,-1.08008,1.18512,
-0.180088,0.49936,2.27677,-1.26774,-0.266574,0.950289,-0.0516746,
-2.60717,-0.958699,-2.37727,-0.797127,0.618122,-1.28257,1.21228,
-1.87614,-0.65129,0.6399,0.522261,1.5397,-1.9717,1.65204,
1.10887,0.974381,0.390791,0.197062,-2.59725,-0.629126,-1.51855,
-0.333059,0.386021,1.9388,-0.42932,1.34023,-0.787986,-2.65831,
0.762575,1.89203,-2.15568,-0.785496,1.74405,1.90498,0.546216,
-1.70501,-1.23799,2.39061,-1.82554,-1.70544,-0.609681,-0.440281,
-1.31463,-1.54482,0.826072,-1.54918,-0.155934,-0.206555,2.10574,
-2.22605,-1.32964,-1.46784,1.92829,0.640155,1.90711,2.49481,
-1.24349,-1.81184,-2.53225,1.46639,1.70689,-2.00013,1.75548,
-2.91231,-0.950515,1.69376,1.36205,-1.40565,-1.40385,-1.49971,
-1.00701,-0.325708,0.952323,-0.655803,-2.66711,0.875405,1.13063,
-2.16647,-1.4526,1.5683,-0.816058,2.04617,0.0214204,1.43353,
-2.41146,-0.35182,-2.42489,-0.799183,-2.16603,-0.636457,0.14804,
0.512082,0.4326,0.268335,-0.486002,0.132497,1.56978,0.889866,
-1.83081,-0.648406,2.68814,1.12709,-1.34588,-1.75125,0.421294,
-1.50008,-1.68287,-1.70433,-1.98638,-1.74764,1.87672,-0.834575,
1.33554,0.600419,2.62378,-1.27507,-2.33931,-1.27379,0.149539,
-1.95088,-2.02632,-1.81418,1.18793,2.03003,-0.668719,2.22579,
-1.01162,-1.14465,0.873561,0.981645,-2.71414,1.21829,-1.99029,
2.41402,0.470999,-0.817719,1.32275,1.02736,-1.1085,3.04442,
0.510231,-0.913703,0.19807,1.22417,2.4253,0.703973,1.77754,
-2.79759,0.574919,-2.69752,-0.987964,1.79829,-0.473973,0.164514,
1.79025,1.87942,2.52704,-1.0589,1.85428,-1.5267,-0.472883,
-0.250284,-1.55937,-1.6449,1.19419,2.72271,-1.72276,0.907937,
0.464707,0.943391,-0.475833,1.66727,-1.672,1.58502,1.8491,
0.765078,1.97781,-0.571925,0.263582,-0.725765,-0.884633,0.89563,
0.422328,-0.81265,-1.73476,1.65633,1.44973,-0.303391,1.21004,
-1.34219,-0.352962,-2.27983,-2.022,2.2223,-2.07769,1.98177,
-2.07778,-1.30277,-2.1792,0.104594,-0.809374,-0.401136,2.29964,
-2.77627,-1.7775,-1.3835,-0.389487,-1.74288,-0.514155,2.51398,
0.189166,-1.83203,0.848,-1.28493,-2.45576,2.01298,2.19972,
1.91624,1.02342,1.44039,0.110051,2.2779,-0.340333,-2.89911,
0.308494,-0.419338,0.833092,-0.995396,-0.921276,0.392234,1.71623,
-2.56835,-0.847977,-0.298004,-1.09391,-1.54689,-0.426219,1.13405,
1.20476,1.4955,-1.0458,1.31967,0.0723829,0.175391,2.56529,
1.35541,0.0163773,2.71867,0.854643,1.75808,-0.320597,3.0256,
-0.285535,-0.963757,0.969792,-1.25131,2.888,-1.02314,-0.175466,
1.68676,0.870046,0.172211,1.21814,0.503508,0.20986,1.6595,
-0.27225,0.505297,-1.46974,-0.0362046,-0.848309,-0.940576,1.27281,
-0.281851,0.685344,-1.59466,0.114878,0.444151,0.42595,1.08609,
1.0107,1.42572,-1.52337,-0.752393,1.22914,-0.153173,-2.43507,
1.22792,0.679791,-2.14404,-0.14917,0.650559,0.551134,-0.613882,
0.93245,-0.261042,0.144429,-1.79712,-0.649798,1.89357,0.680399,
-2.1163,-1.21596,-1.74571,2.0128,0.014187,-1.37537,-1.65691,
0.570915,0.978416,2.18465,1.72106,-0.264115,-1.46547,2.78673,
0.149624,0.198627,-2.67039,0.542268,1.41137,1.70029,2.02527,
0.368439,1.58104,0.187994,-0.035438,-1.52603,1.42278,2.39981,
1.74653,-0.15899,1.74733,0.610971,-0.513157,0.153463,1.79165,
-1.65189,-1.54492,-0.462705,0.640505,0.736754,0.314011,-2.43036,
1.87137,1.38699,-1.42786,-0.176686,-1.237,-0.525873,0.274431,
-2.06984,-1.7577,0.141623,0.198131,-1.48105,-1.21092,1.20052,
1.61135,0.737745,0.3389,0.656428,-1.76495,-0.270699,-2.16617,
-2.48353,-1.33531,-0.706657,1.29566,0.596841,0.53955,1.08118,
2.37196,1.63432,2.15528,2.09384,-1.17176,1.95404,1.06946,
0.281675,-0.985768,-2.94529,1.61987,-1.55741,0.733836,-2.30908,
2.66038,1.33627,-1.25875,-1.35976,1.76707,0.932001,-0.9385,
1.66325,1.54308,-0.352265,1.81896,1.28284,-0.0696011,2.46548,
-2.26715,-1.24497,2.02251,-0.521982,-1.74611,-1.36161,-2.56167,
-1.03029,-1.7074,0.0281479,-1.74811,2.6095,0.448265,-0.23546,
0.248647,0.0341412,1.41835,0.312302,-2.08852,-0.608827,2.29767,
-1.67346,-0.97627,-2.54989,1.99256,-0.608006,1.78782,-3.00986,
-0.459261,-2.04154,-2.0139,1.36171,-0.261954,-1.19571,2.69833,
1.86986,0.052468,2.41803,-0.429216,-0.79418,0.667488,0.970824,
-2.57176,-1.21693,-2.28628,-0.202362,-2.0581,-1.85928,1.91674,
1.44268,-0.196611,-1.74919,-0.216249,-1.98935,0.106402,-1.43877,
0.127357,-0.454735,1.39767,-0.47337,-2.42519,-0.64685,2.3497,
0.69778,1.52122,-0.861705,-0.274551,-2.89267,-1.31394,-1.44497,
0.572639,-2.02992,0.170401,-2.01655,-2.02546,2.08622,-1.94792,
-1.78563,-0.321755,-2.92421,0.600496,-1.03568,1.88233,-2.58541,
0.427045,0.322851,2.62627,-1.63285,-0.796044,-0.139303,2.74011,
1.40958,0.203542,-2.78177,0.151052,-2.00341,-0.526881,-1.98094,
0.265941,0.26699,0.363823,1.80183,1.0308,-1.74165,2.79302,
1.73839,0.824771,0.227173,-1.04522,0.698296,-1.03736,2.02385,
-1.0322,-0.929531,2.78739,1.72702,1.18538,-0.565892,0.289849,
-2.52205,0.355293,2.42184,-0.226161,-1.34253,1.3761,2.52201,
1.01147,0.459082,-1.18493,-0.537578,2.80101,0.638617,-1.74862,
-0.783675,-0.804822,1.59664,-2.08963,2.76242,-0.370653,2.03157,
-2.35567,0.10691,2.40958,-0.610971,-0.411329,0.295169,2.46849,
1.73591,0.703263,-1.85638,0.0347892,1.23844,0.0444063,-2.91626,
-0.143224,0.688693,2.13378,-0.488643,-0.749926,0.784059,-1.24662,
-2.75484,-1.4882,-2.04158,0.500077,-0.553396,1.71029,2.65187,
-1.15505,-1.15905,1.66897,-1.27152,-2.02794,-1.20277,-0.0980739,
-2.14621,-0.624373,-0.912186,0.177817,0.644128,1.57402,-2.43983,
-1.93954,-0.827626,0.921504,-1.45517,-0.287108,1.46864,2.20889,
1.94575,1.51496,-1.82288,1.26592,2.53022,-0.294265,1.30923,
-2.09786,-0.14213,-0.366397,-0.504455,2.6082,-1.34567,-0.360176,
1.78046,1.3879,-2.12833,0.390007,-1.10808,0.547664,0.672086,
0.789783,1.05092,-2.79427,2.08157,-0.100964,-0.45927,3.02716,
-2.89785,-0.198434,-0.459632,-0.318844,-2.45256,-1.28273,0.134737,
-2.35497,-1.53002,-0.982616,-1.3206,0.506384,0.35322,1.49259,
0.718881,-0.584242,-0.608773,-0.143375,-0.0410793,0.00454043,2.03395,
2.50044,0.180119,0.236903,0.351325,-2.07163,0.56294,2.55143,
-0.403455,-1.58619,-1.78129,1.45909,2.9572,-1.15774,2.58768,
1.48071,0.744538,1.458,-1.52891,-2.0574,1.782,1.54995,
-1.66422,0.124383,-1.21121,0.399723,0.00972239,-0.409589,0.347905,
0.500058,-0.670367,2.25251,0.0723659,0.339313,1.0502,-0.837461,
1.26193,1.90772,1.3304,0.282411,-1.52815,0.455921,-1.03285,
1.18239,-0.109555,2.02982,0.56932,-0.27276,-0.856232,-2.22733,
2.29117,1.23372,-2.02368,-1.22559,2.65387,-0.791351,2.31344,
0.245948,0.309536,2.0982,1.06973,-0.870193,1.35605,-1.60461,
0.764852,-0.0377263,-1.25787,-0.139702,1.34217,0.27117,1.29366,
2.56161,1.3461,-2.55101,0.412007,-1.14851,1.26519,-0.372034,
1.05453,0.66105,2.78114,-0.501306,0.109121,1.11527,0.674478,
2.84048,0.985862,1.42705,-1.40705,0.40109,-1.42462,-1.54306,
-2.14457,0.397651,-0.340028,1.34479,-0.958108,0.456602,-0.331595,
0.633763,1.28781,2.73238,-0.933871,-0.738604,-1.74577,-2.58043,
0.290304,1.94177,-0.87309,1.42007,-0.636151,-0.0932758,2.47126,
0.19629,1.04243,-0.310422,1.71368,1.51954,-1.56924,-0.933202,
1.33848,0.868103,-0.463333,2.06931,1.80975,0.130905,-1.33689,
0.000756129,-1.04364,0.582712,0.576985,2.1995,1.9545,3.0133,
-0.115472,0.87801,-0.641094,-0.129957,-2.81552,-1.49876,-1.00245,
-1.46892,-1.16932,-1.84017,0.146626,0.756609,-1.18111,-1.37596,
1.72883,1.01028,-2.90259,-0.579156,-0.224872,0.521038,1.90552,
0.290185,-0.677863,-0.0966192,0.759927,-2.94548,0.107716,-2.36473,
2.90625,1.84118,-1.14359,2.00893,-0.434686,1.34186,1.39378,
1.54706,-0.245447,-1.86004,-0.00974212,0.908622,-1.04391,2.69235,
-0.0238699,1.30315,1.98262,-0.862604,2.07315,2.0241,-2.65106,
-1.03003,-1.20777,-2.07777,-1.0147,2.29546,0.534823,2.71627,
1.26709,1.26054,2.88706,-0.536286,1.83629,2.05719,2.21061,
